sample_id,source_name,pattern,curve_id,load_case,deployment,source_stiff,curve_final_stiff,rel_stiff_error,secant_stiff_cv,secant_change_ratio,max_linearity_error,force_final,expected_final_load,disp_final,disp_min,disp_max
miura_00009,miura,1,5,axial,0.9,282417.4329335,563726.53555917,0.9960755598678253,0.18478339264846225,0.9664987269040946,0.49901696102816,4236.2614940025,4236.2614940025,0.0075147455845776,0.0001847217203135,0.0075147455845776
miura_00010,miura,1,0,bending,0.3,34530.6356535428,33913.61215429112,0.017868871730091426,0.00618021202541039,0.018007746745179576,0.01819397758175993,517.959534803142,517.959534803142,0.0152729096637264,0.0001874734871805,0.0152729096637264
miura_00010,miura,1,1,bending,0.6,12221.9097657827,12428.840933676494,0.016931164757338708,0.004970266564442266,0.01696585437885534,0.016649273170203985,183.32864648674,183.32864648674,0.0147502609024469,0.0001875063960121,0.0147502609024469
miura_00010,miura,1,2,bending,0.9,6388.95299554111,6473.999547105597,0.013311500589195422,0.003937912199287367,0.013472401498610953,0.01313663230058603,95.8342949331166,95.8342949331166,0.0148029505154912,0.0001875297726025,0.0148029505154912
miura_00010,miura,1,3,axial,0.3,31008.8087043053,33751.69939193023,0.08845521005920194,0.024138294283376813,0.08765493356787957,0.08126674321710568,465.132130564579,465.132130564579,0.0137809988517434,0.0001873621423824,0.0137809988517434
miura_00010,miura,1,4,axial,0.6,46852.6117881781,52532.07514500742,0.12121978135405381,0.03288628863291495,0.11999491038728949,0.10811420148836601,702.789176822671,702.789176822671,0.0133782869776745,0.0001872951665587,0.0133782869776745
miura_00010,miura,1,5,axial,0.9,152231.673893248,203585.121664616,0.3373374703045008,0.08277486308541701,0.33186527443701763,0.25224558332886,2283.47510839872,2283.47510839872,0.0112163162500671,0.0001867327765071,0.0112163162500671
miura_00011,miura,1,0,bending,0.3,289593.133991569,280951.42601421743,0.02984085934027409,0.00894919812626848,0.029810930837301686,0.030758726161134564,4343.89700987353,4343.89700987353,0.015461380892417,0.0001875057841998,0.015461380892417
miura_00011,miura,1,1,bending,0.6,133938.67376722,129539.58699520367,0.03284403711255016,0.0098015012387693,0.032709492069089685,0.03395940093725334,2009.0801065083,2009.0801065083,0.0155093910140588,0.0001875260838961,0.0155093910140588
miura_00011,miura,1,2,bending,0.9,37636.3912613448,37498.54034306032,0.0036627028698700357,0.0010841707813437139,0.003616906697341493,0.003676167579413349,564.545868920172,564.545868920172,0.0150551425136912,0.0001875086183488,0.0150551425136912
