sample_id,best_candidate,true_pattern,generated_pattern,true_m,generated_m,true_n,generated_n,true_tcrease,generated_tcrease,true_tpanel,generated_tpanel,true_W,generated_W,true_creaseE,generated_creaseE,true_panelE,generated_panelE,closed_loop_scaled_mse
miura_00169,5,1.0,1.0,30.0,24.0,6.0,6.0,0.0009414129890501499,0.000984115176834166,0.0017356907483190298,0.0022860406897962093,0.002311928430572152,0.0023999831173568964,1703925504.0,1975711744.0,3714340352.0,1889897856.0,0.00030953442910686135
miura_00304,4,1.0,1.0,36.0,36.0,9.0,9.0,0.000666433887090534,0.000659471086692065,0.0022152522578835487,0.0019531211582943797,0.0025929578114300966,0.0018364567076787353,2044691328.0,1399427712.0,1489098368.0,1745101568.0,0.00027587337535806
miura_00325,1,1.0,1.0,36.0,30.0,9.0,9.0,0.000681139063090086,0.0005827904096804559,0.005683877971023321,0.005623187404125929,0.0032830724958330393,0.0023402422666549683,1366089728.0,2005906816.0,4409042432.0,3391157760.0,0.007283215876668692
miura_00415,2,1.0,1.0,30.0,36.0,9.0,9.0,0.0005646042991429567,0.0005488786846399307,0.003189679468050599,0.004149990621954203,0.0020768726244568825,0.003357089124619961,1917436160.0,3090824448.0,2942276352.0,2685420032.0,0.006559578701853752
miura_01925,7,1.0,1.0,30.0,24.0,6.0,6.0,0.0006976685835979879,0.0006506250356324017,0.0034779272973537445,0.003980658017098904,0.0038546572905033827,0.0027059612330049276,2029148288.0,2365672448.0,2959459840.0,1950151424.0,0.004441923927515745
miura_00944,1,1.0,1.0,36.0,36.0,6.0,6.0,0.0007581602549180388,0.0006647614063695073,0.004298052750527859,0.004459174815565348,0.0031837504357099533,0.002397762378677726,2422014976.0,2854288896.0,2189275392.0,1928365440.0,0.0008332204888574779
miura_00757,1,1.0,1.0,36.0,36.0,6.0,6.0,0.0007980645168572664,0.0008011970785446465,0.003142294241115451,0.0030126485507935286,0.0031417012214660645,0.002761419862508774,2696088320.0,2323064832.0,2032825856.0,2059507712.0,0.00016981536464300007
miura_00488,7,1.0,1.0,30.0,24.0,12.0,12.0,0.000544243142940104,0.0005506781744770706,0.001785798231139779,0.0010522453812882304,0.0037307359743863344,0.0015689864521846175,3693882880.0,2035382400.0,1286384128.0,1342001792.0,0.0004943237290717661
miura_01328,5,1.0,1.0,36.0,36.0,6.0,6.0,0.0005233140545897186,0.0006107861991040409,0.0012234385358169675,0.001389986020512879,0.0033580302260816097,0.0027142076287418604,3001763072.0,1481809664.0,1582288896.0,1004147136.0,0.0004894993617199361
miura_00941,6,1.0,1.0,36.0,36.0,9.0,9.0,0.0007767637143842876,0.0006977897137403488,0.0017181705916300416,0.0013853946002200246,0.0033117332495748997,0.002228910569101572,1597600000.0,1508481664.0,1644052608.0,1841579136.0,0.0003421656147111207
miura_01770,6,1.0,1.0,24.0,24.0,12.0,12.0,0.000595088058616966,0.0006631752476096153,0.0053117601200938225,0.005565624218434095,0.0025817283894866705,0.002810483332723379,4205746176.0,3335192576.0,4923129344.0,4436188160.0,0.0035723980981856585
miura_00938,4,1.0,1.0,36.0,36.0,9.0,9.0,0.0009337671217508614,0.000853233621455729,0.004418608266860247,0.0054015787318348885,0.001095219748094678,0.0013287120964378119,2218136576.0,3437920512.0,1980800384.0,1842623232.0,0.02096647396683693
miura_00808,1,1.0,1.0,36.0,24.0,9.0,9.0,0.0007123094983398914,0.0007276640390045941,0.0025325536262243986,0.003934559412300587,0.003526192158460617,0.003194452030584216,1648701440.0,2048115968.0,4283129088.0,1667442688.0,0.004216210916638374
miura_01075,7,1.0,1.0,30.0,36.0,6.0,6.0,0.0005846300045959651,0.0005940204719081521,0.005892506334930658,0.005027545616030693,0.0011836596531793475,0.001133037032559514,4921888256.0,3857505024.0,3062536704.0,4423908352.0,0.0062302215956151485
miura_00367,5,1.0,1.0,36.0,36.0,12.0,12.0,0.0008466473664157093,0.0008475735085085034,0.003323495155200362,0.0029242613818496466,0.0015853486256673932,0.0013353513786569238,4433617920.0,3524650752.0,3655097856.0,4497224704.0,0.0019369296496734023
miura_00186,5,1.0,1.0,36.0,36.0,6.0,6.0,0.0006975028081797063,0.000573036668356508,0.001966628711670637,0.00234766723588109,0.00341373891569674,0.0036918669939041138,1547025920.0,2776495104.0,1683499264.0,1167805568.0,0.0002801867085509002
miura_00639,4,1.0,1.0,24.0,24.0,12.0,12.0,0.0005061640404164791,0.000655772106256336,0.005772181786596775,0.005496453493833542,0.0030228367540985346,0.002533766208216548,4497234432.0,1854101120.0,1696480000.0,1859510656.0,0.006671898066997528
miura_01442,5,1.0,1.0,36.0,36.0,9.0,9.0,0.0007439821492880583,0.00083527946844697,0.002427755855023861,0.002289985306560993,0.0022630535531789064,0.0014797853073105216,3672879872.0,1694616960.0,2962875648.0,2926626560.0,0.0004590545722749084
miura_01204,4,1.0,1.0,36.0,36.0,12.0,12.0,0.0009009857312776148,0.0008470803732052445,0.0037027515936642885,0.0029133600182831287,0.003999765962362289,0.002775976900011301,3616302848.0,2814133760.0,2946070528.0,3936254208.0,0.0003529139794409275
miura_00592,2,1.0,1.0,24.0,24.0,12.0,12.0,0.0008161823498085141,0.0008284854120574892,0.004606898408383131,0.004788951016962528,0.0017714748391881585,0.0018962605390697718,3278968832.0,3156460288.0,4729140224.0,4654875136.0,0.0036331345327198505
miura_01244,0,1.0,1.0,24.0,24.0,12.0,12.0,0.0007057696930132806,0.0006255679181776941,0.0016190981259569526,0.001000364194624126,0.003533136798068881,0.0029006146360188723,1758007936.0,2029252224.0,1173705728.0,2040550272.0,0.0005025237333029509
miura_00709,4,1.0,1.0,30.0,24.0,9.0,9.0,0.0005953993531875312,0.0008059521205723286,0.003479120321571827,0.004625064320862293,0.0031811909284442663,0.0033618637826293707,4720691200.0,2442727680.0,3794138112.0,2251754240.0,0.005600695498287678
miura_01135,1,1.0,1.0,24.0,24.0,12.0,12.0,0.0009175913874059916,0.0009651474538259208,0.0042225937359035015,0.004498843103647232,0.003767267568036914,0.00383622944355011,3225771520.0,3164799744.0,4655810560.0,3926017536.0,0.005333615932613611
miura_01601,6,1.0,1.0,36.0,36.0,6.0,6.0,0.0009400772978551686,0.0008805326069705188,0.00202844082377851,0.002033530967310071,0.0020354583393782377,0.002088852459564805,3672367360.0,4254361088.0,1875728640.0,1793376896.0,0.0006469896761700511
miura_01912,4,1.0,1.0,24.0,30.0,6.0,6.0,0.000808390264865011,0.0009465921320952475,0.0049318792298436165,0.0040472340770065784,0.003963554743677378,0.003884832141920924,4552118272.0,2121500928.0,2852254720.0,4668142592.0,0.0017099323449656367
miura_01933,3,1.0,1.0,30.0,36.0,12.0,12.0,0.0008921396802179515,0.000990683794952929,0.00421842560172081,0.005725582595914602,0.0012040581787005067,0.0029860406648367643,2054158848.0,2712873984.0,4985808896.0,4246057216.0,0.0071479277685284615
miura_01366,5,1.0,1.0,30.0,24.0,6.0,6.0,0.0005187548813410103,0.0005354107706807554,0.002679252764210105,0.0026028556749224663,0.0031626319978386164,0.0016313091618940234,1510982784.0,1006209344.0,3283123200.0,2817281280.0,0.003486169269308448
miura_00978,6,1.0,1.0,36.0,30.0,9.0,9.0,0.0006634145393036306,0.0006404572050087154,0.004180638585239649,0.0043624695390462875,0.0036091667134314775,0.002032629679888487,2572571136.0,2117694336.0,1962553216.0,1428966016.0,0.004989191424101591
miura_00176,2,1.0,1.0,36.0,30.0,9.0,9.0,0.0005977592663839459,0.0005722216446883976,0.0017320484621450305,0.00216479180380702,0.0034190802834928036,0.0036971240770071745,1041519744.0,1131873408.0,2338871040.0,1322189312.0,0.0007197277154773474
miura_00482,4,1.0,1.0,24.0,24.0,12.0,12.0,0.0009197799954563379,0.0009919973090291023,0.004335884470492601,0.004602701868861914,0.0020096979569643736,0.002639652229845524,4150321152.0,3814832896.0,1183169920.0,1275691392.0,0.0016929598059505224
miura_01230,1,1.0,1.0,30.0,36.0,9.0,9.0,0.0007499965140596032,0.0006725298590026796,0.0024940024595707655,0.003089288715273142,0.0015588270034641027,0.0026814702432602644,1970159488.0,3758427648.0,3688067584.0,3906950144.0,0.0036607151851058006
miura_01611,7,1.0,1.0,36.0,30.0,12.0,12.0,0.0005438729422166944,0.0007231053896248341,0.0034258700907230377,0.004352277144789696,0.0024010883644223213,0.00245716143399477,1942349696.0,1006209344.0,2949627904.0,1912435456.0,0.004124588333070278
miura_00124,1,1.0,1.0,36.0,36.0,9.0,9.0,0.0007728326600044966,0.0006381470011547208,0.0012617682805284858,0.0014326040400192142,0.0020502342376857996,0.003033726941794157,1091875968.0,2637283072.0,3782055168.0,3576798464.0,0.00026253971736878157
miura_00362,5,1.0,1.0,36.0,30.0,6.0,6.0,0.0005821702652610838,0.0005879474338144064,0.0020428805146366358,0.0032794831786304712,0.002234638901427388,0.0032102763652801514,1625373952.0,2728237312.0,4186917376.0,2189922048.0,0.002837330801412463
miura_01285,0,1.0,1.0,30.0,36.0,12.0,12.0,0.0009286171989515424,0.0008828932768665254,0.005656168796122074,0.004992830567061901,0.0018818876706063747,0.0017291820840910077,4116906240.0,3553570816.0,1150790272.0,1729524096.0,0.006375947501510382
miura_00563,7,1.0,1.0,36.0,36.0,9.0,9.0,0.0009150700061582029,0.0008001054520718753,0.004053483717143536,0.004917049314826727,0.001069176709279418,0.00141238106880337,2343746816.0,4034343168.0,3989663232.0,3275528960.0,0.005305952858179808
miura_01020,2,1.0,1.0,30.0,36.0,6.0,6.0,0.0007098398054949939,0.0008591209189034998,0.0044460478238761425,0.004993562586605549,0.002011230681091547,0.003186300862580538,1396493952.0,1042869440.0,1574072064.0,1928847872.0,0.0028962334617972374
miura_00528,1,1.0,1.0,30.0,36.0,9.0,9.0,0.000945978332310915,0.0007651096675544977,0.005976813845336437,0.0032991941552609205,0.0034920834004878998,0.0015048953937366605,3880148480.0,2346502400.0,1884430464.0,4616200704.0,0.002405934501439333
miura_00485,3,1.0,1.0,24.0,24.0,9.0,9.0,0.0009638680494390428,0.0007893431466072798,0.005270417779684067,0.0057444446720182896,0.0012034605024382472,0.00107474101241678,3148336128.0,4997448704.0,4854355456.0,3988119296.0,0.004364416468888521
miura_00332,6,1.0,1.0,24.0,24.0,9.0,9.0,0.00060271006077528,0.000616815232206136,0.00556673388928175,0.005417162552475929,0.0029834159649908543,0.0026824865490198135,3042854912.0,2606565376.0,1175138304.0,1346081280.0,0.005529890302568674
miura_01653,4,1.0,1.0,30.0,30.0,9.0,9.0,0.0005962354480288923,0.0008040516404435039,0.003485702211037278,0.004389909561723471,0.002601551590487361,0.00325632537715137,2390145024.0,1223083392.0,3537891840.0,2736055552.0,0.004704694729298353
miura_00195,5,1.0,1.0,24.0,24.0,9.0,9.0,0.0008751957211643457,0.0006848896155133843,0.005698380991816521,0.005971585400402546,0.0018383162096142769,0.0022685672156512737,1989227520.0,4162019072.0,3786354688.0,3890147584.0,0.003814572701230645
miura_01737,2,1.0,1.0,24.0,24.0,9.0,9.0,0.0009391673956997693,0.0008388267015106976,0.0035530682653188705,0.003097194479778409,0.0031061156187206507,0.002257979940623045,1751513216.0,1695155584.0,2381090816.0,2824981760.0,0.0007312106317840517
miura_00497,4,1.0,1.0,24.0,24.0,9.0,9.0,0.0009290976449847221,0.0009674024186097085,0.004310991615056992,0.005280469544231892,0.0022985385730862617,0.0032424358651041985,3351542784.0,3855395328.0,3869134336.0,3080416768.0,0.0028701683040708303
miura_01714,0,1.0,1.0,30.0,30.0,12.0,12.0,0.0005826219567097723,0.0008308859542012215,0.0011916146613657475,0.0014344301307573915,0.00120300124399364,0.002107705222442746,3716171776.0,2200956928.0,4930058752.0,4257758976.0,0.000415289425291121
miura_00323,2,1.0,1.0,36.0,36.0,12.0,12.0,0.0005451991455629468,0.0008259674650616944,0.0049466947093605995,0.0052538784220814705,0.0012050071964040399,0.0016194869531318545,4616155648.0,1556989056.0,1412337408.0,1589688064.0,0.0028542105574160814
miura_01915,3,1.0,1.0,36.0,36.0,6.0,6.0,0.0009118820307776332,0.0008837169734761119,0.0022487014066427946,0.0018737782957032323,0.002689698012545705,0.001995244063436985,4903031296.0,3741812224.0,1297560704.0,1499206528.0,0.0005931732011958957
miura_00267,2,1.0,1.0,36.0,36.0,9.0,9.0,0.0005279905162751675,0.0006902040913701057,0.002048179041594267,0.0028630865272134542,0.0014292517444118857,0.0019898349419236183,2359115264.0,1431446784.0,2890373120.0,1940010240.0,0.0003605698875617236
miura_01609,4,1.0,1.0,30.0,30.0,12.0,12.0,0.0008462389232590795,0.0007735251565463841,0.0033402976114302874,0.002833265345543623,0.0021427134051918983,0.001697000814601779,1905174912.0,1833486464.0,3464826112.0,4327583232.0,0.0003327254089526832
miura_01431,7,1.0,1.0,30.0,30.0,12.0,12.0,0.0006954612908884883,0.0007672448991797864,0.00524463364854455,0.005982719827443361,0.002947096014395356,0.003587165381759405,3960857088.0,3573745664.0,4998949888.0,4069250816.0,0.0012018207926303148
miura_00068,3,1.0,1.0,36.0,36.0,6.0,6.0,0.0007046975078992546,0.0008004542323760688,0.005042938981205225,0.005560469813644886,0.0017892864998430014,0.002341093495488167,4484177920.0,3492215296.0,1728041856.0,1552078848.0,0.0008383666281588376
miura_00951,4,1.0,1.0,24.0,24.0,9.0,9.0,0.0009415362146683037,0.0008831442100927234,0.0033575764391571283,0.0036216313019394875,0.0027956331614404917,0.0030636878218501806,2736795904.0,3570859776.0,3322996736.0,3026907392.0,0.0005244648782536387
miura_00537,0,1.0,1.0,30.0,36.0,12.0,12.0,0.0007493375451304018,0.0007478456827811897,0.00464309798553586,0.003424873808398843,0.003705026814714074,0.002877358580008149,1589998080.0,1006209344.0,1475997696.0,2694374400.0,0.0005721186171285808
miura_00676,5,1.0,1.0,24.0,30.0,6.0,9.0,0.0007707172771915793,0.0007724795723333955,0.0013259380357339978,0.001085092662833631,0.003638672176748514,0.0027483287267386913,3694818816.0,1983582336.0,2235065088.0,2285100800.0,0.0005031988257542253
miura_00480,7,1.0,1.0,30.0,30.0,9.0,9.0,0.0007582518737763166,0.0007357373251579702,0.0018943322356790304,0.0014633756363764405,0.0018373536877334118,0.0010009445250034332,3833048064.0,2280489216.0,1900346752.0,2129688576.0,0.00034526691888459027
miura_01675,6,1.0,1.0,24.0,24.0,12.0,12.0,0.0005087100435048342,0.000748095684684813,0.001826409948989749,0.002302335575222969,0.0017469276208430529,0.0034237783402204514,3047216896.0,1886227072.0,2432495104.0,1837079808.0,0.0002764392411336303
miura_01742,6,1.0,1.0,24.0,24.0,9.0,9.0,0.0005802306695841253,0.0006591438432224095,0.005336687434464693,0.004711783025413752,0.003758909646421671,0.0028840512968599796,2531175936.0,1336185984.0,2428934656.0,2907611904.0,0.002720882650464773
miura_00452,3,1.0,1.0,24.0,24.0,12.0,12.0,0.0007446168456226587,0.0007870941190049052,0.00368712330237031,0.003553164890035987,0.0035740386229008436,0.003416521707549691,4335107072.0,3714834176.0,3447132416.0,3246905088.0,0.000995624577626586
miura_00545,2,1.0,1.0,36.0,36.0,9.0,9.0,0.000955709838308394,0.000743446231354028,0.001439747167751193,0.0013898591278120875,0.0031912410631775856,0.0032785970252007246,1810654336.0,4419326976.0,1870310016.0,1448937856.0,0.00047949011786840856
miura_01758,6,1.0,1.0,30.0,24.0,12.0,12.0,0.0008639083243906498,0.0009365480509586632,0.001976769184693694,0.0025852899998426437,0.0011734165018424392,0.0012582136550918221,4019525120.0,3808678400.0,2222190848.0,1376589312.0,0.0022300088312476873
miura_01816,4,1.0,1.0,24.0,30.0,6.0,6.0,0.0007233086507767439,0.0008413512259721756,0.0021572767291218042,0.0025124528910964727,0.001896386849693954,0.003559176344424486,2941687808.0,2967753216.0,1969077760.0,2008411520.0,0.00017939539975486696
miura_01708,0,1.0,1.0,30.0,24.0,12.0,12.0,0.0005713896825909615,0.0008053382625803351,0.0030442497227340937,0.0034540360793471336,0.003887853352352977,0.003187874797731638,3692931840.0,1288751616.0,4216816640.0,2668599296.0,0.00035807935637421906
miura_00696,0,1.0,1.0,36.0,36.0,9.0,9.0,0.0009501914028078318,0.0009218190098181367,0.005357310641556978,0.0051523055881261826,0.0013168839504942298,0.0012304289266467094,4079322112.0,4010606592.0,1198392704.0,1470985856.0,0.011654797941446304
miura_01679,0,1.0,1.0,24.0,24.0,12.0,12.0,0.0009215199970640242,0.0009852210059762,0.0013172733597457409,0.001000364194624126,0.003828355111181736,0.0032175525557249784,4384736256.0,3105771776.0,3092528384.0,3246182144.0,0.00033587589859962463
miura_00779,7,1.0,1.0,24.0,30.0,12.0,12.0,0.0009263078682124615,0.000928917492274195,0.0028688989114016294,0.0022202269174158573,0.0033753870520740747,0.0037298689130693674,2353444864.0,2166883584.0,1291128448.0,2196160256.0,0.00018457694386597723
miura_00531,0,1.0,1.0,30.0,30.0,6.0,6.0,0.0008912136545404792,0.0008223807089962065,0.003679022891446948,0.004516863729804754,0.0010455255396664143,0.0013266759924590588,1948805120.0,2995677440.0,3136019712.0,2473095424.0,0.0003300093812867999
miura_00613,1,1.0,1.0,24.0,24.0,12.0,12.0,0.0005468372837640345,0.0008604628965258598,0.004201117902994156,0.004641572944819927,0.001412128796800971,0.0018636786844581366,3266145792.0,1006209344.0,2943478784.0,2841028352.0,0.0009321726392954588
miura_01744,1,1.0,1.0,24.0,36.0,9.0,12.0,0.0005333041190169752,0.0009039801661856472,0.0011138705303892493,0.0017616426339372993,0.0014792861184105277,0.0036321738734841347,4357322752.0,1400481152.0,4829631488.0,3554448128.0,0.00020151640637777746
miura_01580,7,1.0,1.0,30.0,30.0,9.0,9.0,0.0009548034868203104,0.000950350018683821,0.003059026785194874,0.0033326903358101845,0.0037591776344925165,0.0037171056028455496,3192189952.0,3234874368.0,3143707392.0,2581724160.0,0.00022635837376583368
miura_01659,0,1.0,1.0,24.0,24.0,9.0,9.0,0.0005596004775725305,0.0008432975737378001,0.0035364755894988775,0.003661605529487133,0.0035036623012274504,0.003410653444007039,3848260352.0,1062289984.0,3751109888.0,3597562880.0,0.0008764809463173151
miura_00967,1,1.0,1.0,30.0,30.0,9.0,9.0,0.0006820958224125206,0.0008600278524681926,0.004099629353731871,0.004236607346683741,0.0036396270152181387,0.0031729748006910086,3433140480.0,1413516288.0,2078798464.0,2044132992.0,0.004924660548567772
miura_01358,0,1.0,1.0,36.0,36.0,9.0,9.0,0.0009938793955370784,0.0006925012567080557,0.005403805058449507,0.005150041542947292,0.0029837866313755512,0.0020866214763373137,2004233216.0,3964688128.0,4388465152.0,4052572672.0,0.0017211070517078042
miura_00534,6,1.0,1.0,24.0,30.0,6.0,6.0,0.0007429259712807834,0.0009561722399666905,0.0059520285576581955,0.004814300686120987,0.002564334776252508,0.002257786924019456,3985408768.0,1244726784.0,1161324288.0,1989718016.0,0.0014794232556596398
miura_01618,6,1.0,1.0,30.0,30.0,9.0,9.0,0.0007666900637559593,0.0006966905202716589,0.0034004771150648594,0.002884065266698599,0.003523661755025387,0.0018731552409008145,2087824640.0,1487724160.0,1454147968.0,1534572160.0,0.00020146624592598528
miura_00652,4,1.0,1.0,30.0,30.0,6.0,6.0,0.0008511696360073984,0.0007606148137710989,0.005313221365213394,0.005519995000213385,0.0027102131862193346,0.0032989936880767345,1126892800.0,1767885056.0,4435742208.0,4583840768.0,0.002004004316404462
miura_01975,6,1.0,1.0,30.0,30.0,6.0,6.0,0.0006216562469489872,0.0005680081085301936,0.003883805824443698,0.004828947130590677,0.0016134183388203382,0.0020798095501959324,1077507456.0,1887948800.0,2394600192.0,2031755520.0,0.0053327446803450584
miura_00262,4,1.0,1.0,30.0,30.0,12.0,12.0,0.0005955036613158882,0.0008529655169695616,0.0029426245018839836,0.004871221724897623,0.0013213870115578175,0.0035266438499093056,1979004928.0,1670467328.0,4078408704.0,2469309696.0,0.001545908278785646
miura_01307,3,1.0,1.0,30.0,30.0,12.0,12.0,0.0008645520429126918,0.0008516428060829639,0.0036151022650301456,0.004004333168268204,0.002047732938081026,0.0023729256354272366,1522316288.0,1755003264.0,2789140480.0,2501405952.0,0.0009191167773678899
miura_00968,6,1.0,1.0,24.0,36.0,6.0,9.0,0.0005614500259980559,0.000584049557801336,0.0013455940643325448,0.002276244107633829,0.0015757193323224783,0.003678941400721669,1283729024.0,1519164672.0,2210740480.0,1312129408.0,0.0004984763800166547
